Marital status,Application mode,Application order,Daytime/evening attendance	,Previous qualification,Mother's qualification,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,Target
2,51,1,0,1,37,100.1,0,0,1,0,0,31,5,5,5,14.0,5,5,5,13.8,3.51,1
1,1,1,1,1,19,119.4,0,0,1,0,1,21,6,7,5,13.8,6,6,6,12.833333333333334,-0.92,1
1,1,1,0,1,38,122.1,0,0,1,0,0,21,6,8,5,12.8,6,10,6,11.857142857142858,0.32,1
2,39,1,1,12,1,100.0,0,0,1,0,0,24,6,6,6,12.166666666666666,6,6,6,13.833333333333334,0.32,1
1,39,1,0,15,34,101.0,0,0,1,0,0,32,6,9,4,12.0,6,12,4,11.5,0.32,1
1,18,2,0,1,3,111.8,1,0,1,0,1,19,6,8,6,10.833333333333334,6,9,6,11.5,1.74,1
1,39,1,1,1,3,140.0,1,0,1,0,0,24,8,8,8,13.385,8,8,8,13.385,-3.12,1
1,17,4,1,1,19,124.4,1,0,1,0,0,19,6,14,6,15.666666666666666,6,9,6,14.5,-4.06,1
1,44,1,1,39,19,150.0,0,1,1,0,1,19,6,9,6,14.333333333333334,6,7,6,13.833333333333334,0.79,1
1,17,4,1,1,19,116.0,1,0,1,0,1,18,6,9,6,11.666666666666666,6,8,6,11.666666666666666,3.51,1
1,1,1,1,1,38,135.6,1,0,1,0,1,19,6,9,5,12.0,6,10,2,11.333333333333334,3.51,0
2,1,1,1,1,3,121.0,0,0,1,0,1,19,8,8,7,14.725714285714288,8,8,7,14.725714285714288,1.74,1
1,17,2,1,1,19,118.7,1,0,1,0,1,18,6,6,6,14.166666666666666,6,6,6,13.666666666666666,1.79,1
1,1,1,1,1,1,125.7,1,0,1,0,0,18,6,10,6,11.571428571428571,6,8,6,12.333333333333334,1.79,1
1,17,4,1,1,1,107.1,1,0,1,0,0,20,7,7,7,12.5,8,8,8,13.1375,1.79,1
1,1,1,1,1,19,125.5,0,0,1,0,0,18,8,10,8,12.86,8,10,8,12.86,-3.12,1
1,17,4,1,1,38,127.0,1,0,1,0,0,18,6,10,6,12.25,6,9,6,13.714285714285714,2.02,1
1,1,2,1,1,38,113.5,1,0,1,0,1,21,5,7,4,12.0,5,5,5,12.2,1.74,1
1,1,1,1,1,19,154.4,0,0,1,0,1,18,7,9,7,15.116666666666667,8,9,8,16.168888888888887,-4.06,1
1,51,1,1,1,19,122.0,0,1,0,0,0,18,5,6,2,12.5,5,6,4,10.25,-3.12,0
1,17,2,1,1,1,128.0,1,0,1,0,0,19,6,11,0,0.0,6,0,0,0.0,-3.12,0
1,17,4,1,1,1,117.2,1,0,1,0,0,18,6,8,6,11.875,6,11,4,14.6,2.02,1
1,39,1,1,3,3,150.0,1,0,1,0,0,34,5,6,1,11.0,5,5,0,0.0,-1.7,0
1,1,3,1,1,11,155.3,0,0,1,0,0,19,5,5,5,15.2,5,6,5,13.2,0.32,1
1,44,1,1,39,37,120.0,1,1,0,0,0,19,6,7,5,11.6,6,12,2,11.0,1.79,0
1,51,1,1,1,3,116.1,0,1,1,0,0,26,6,6,6,14.833333333333334,6,7,6,15.142857142857142,2.02,1
1,17,1,1,1,34,118.9,1,0,1,0,0,21,6,12,3,11.333333333333334,6,10,3,11.333333333333334,0.32,0
1,17,2,1,1,19,127.3,0,0,1,0,1,18,5,5,5,11.2,5,5,5,11.8,2.02,1
1,17,4,1,1,38,113.7,1,0,1,0,1,20,6,8,5,13.4,6,9,5,13.666666666666666,-3.12,1
1,51,1,1,1,1,118.5,0,0,1,0,0,25,5,12,2,10.5,5,5,0,0.0,2.02,0
1,1,1,1,1,1,146.7,0,0,1,0,0,18,5,5,5,16.2,5,5,5,16.4,2.02,1
1,1,1,1,1,19,124.3,1,0,1,0,1,18,7,7,7,14.542857142857144,8,11,8,14.88181818181818,-0.92,1
1,1,1,1,1,41,137.8,0,0,1,0,0,19,7,7,7,13.694285714285714,8,9,8,14.355555555555554,2.02,1
1,1,1,1,1,19,130.2,0,0,1,0,1,18,6,8,6,11.285714285714286,6,10,6,11.857142857142858,1.79,1
1,7,1,1,40,19,150.0,0,1,0,0,0,26,3,3,0,0.0,6,0,0,0.0,3.51,0
1,42,1,1,1,37,100.0,1,0,1,0,1,19,8,8,7,13.058571428571428,8,8,7,13.058571428571428,1.74,1
1,1,1,1,1,1,155.6,0,0,1,0,0,19,7,7,7,14.3,8,9,8,14.055555555555555,-0.92,1
1,43,4,1,1,37,117.4,0,0,1,0,0,19,10,15,5,11.8,10,14,8,12.0,0.32,1
1,1,1,1,1,19,117.5,1,0,1,0,0,18,6,7,6,10.571428571428571,6,11,3,11.666666666666666,-0.92,1
1,43,1,1,6,1,120.4,1,0,1,0,0,19,7,7,6,13.333333333333334,7,7,6,13.333333333333334,0.32,1
1,1,1,1,1,1,130.9,0,1,1,0,0,18,6,10,6,11.857142857142858,6,9,5,11.0,0.79,1
1,44,1,1,39,19,151.0,0,1,1,0,0,26,5,6,0,0.0,5,5,0,0.0,-0.92,0
1,1,1,1,1,38,103.5,1,0,1,0,0,20,6,7,6,12.0,6,7,6,13.0,1.79,1
1,1,1,0,1,37,119.4,0,0,1,0,0,19,6,6,6,12.666666666666666,6,6,6,11.666666666666666,-1.7,1
1,1,1,1,1,34,134.4,1,0,1,0,1,18,6,6,6,12.166666666666666,6,9,6,13.666666666666666,-3.12,1
1,44,1,1,39,38,143.0,0,0,1,0,0,19,6,6,6,13.333333333333334,6,6,6,14.666666666666666,0.79,1
1,7,1,1,40,41,110.0,0,1,1,0,0,40,7,8,7,15.0,7,7,7,14.571428571428571,1.79,1
1,1,4,1,1,38,132.5,1,0,1,0,1,18,8,8,8,13.39125,8,8,8,13.39125,-3.12,1
1,17,1,1,1,3,114.7,0,0,1,0,0,19,6,9,5,12.166666666666666,6,8,6,12.428571428571429,0.79,1
1,17,1,1,1,2,166.9,0,0,1,0,0,18,5,9,4,11.25,5,6,4,12.5,0.32,1
1,1,1,1,1,3,178.3,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,-4.06,0
2,39,1,0,1,37,117.0,1,0,1,0,0,33,6,7,6,12.833333333333334,6,8,6,12.857142857142858,1.79,1
1,39,1,1,3,3,150.0,0,0,1,0,0,35,6,10,6,14.0,6,11,6,13.1,-0.92,1
1,1,1,1,1,19,135.1,1,0,1,0,0,18,6,7,6,13.5,6,8,6,12.5,-3.12,1
4,39,1,0,1,37,136.2,0,0,1,0,0,39,5,6,5,11.0,5,9,5,11.666666666666666,1.74,1
2,39,1,1,1,37,116.0,0,0,1,0,0,44,6,8,6,13.0,6,6,6,13.833333333333334,-1.7,1
1,1,1,1,1,19,116.3,1,0,1,0,0,24,6,9,4,12.6,6,6,4,11.5,-1.7,0
1,43,1,1,1,19,134.0,0,0,1,0,1,20,6,6,6,13.666666666666666,6,6,6,13.333333333333334,1.79,1
1,1,4,1,1,1,124.2,1,0,0,0,0,19,0,0,0,0.0,0,0,0,0.0,-3.12,0
2,1,1,1,1,37,134.5,0,1,1,0,1,18,7,7,6,14.2,7,7,6,14.2,0.32,1
1,1,1,1,1,19,120.7,0,1,0,0,0,22,6,10,5,11.0,6,12,0,0.0,1.74,0
1,17,1,1,1,19,127.1,1,0,1,0,0,18,6,7,6,15.0,6,7,6,16.428571428571427,2.02,1
1,39,1,1,19,38,133.0,0,0,1,0,0,24,7,9,6,12.585714285714284,8,9,7,13.44285714285714,0.79,1
1,39,1,0,1,37,128.2,0,0,1,0,0,33,5,0,0,0.0,5,0,0,0.0,-1.7,0
1,39,1,1,43,3,172.0,0,0,1,0,0,26,6,0,0,0.0,6,0,0,0.0,3.51,0
1,17,4,1,1,19,128.5,1,0,1,0,0,18,6,7,6,11.666666666666666,6,10,6,11.833333333333334,1.74,1
1,1,1,1,1,37,128.5,0,1,1,0,0,19,6,13,3,12.666666666666666,6,12,2,10.0,1.74,0
1,53,1,1,42,19,142.5,1,0,1,0,1,22,11,18,8,13.5,9,16,7,13.714285714285714,3.51,1
1,1,1,1,1,37,106.0,1,0,1,0,1,21,6,13,6,16.153846153846153,6,10,6,15.75,-4.06,1
1,1,4,1,1,19,125.5,1,0,1,0,1,21,7,7,6,14.033333333333331,7,7,6,14.033333333333331,0.32,1
1,1,1,1,1,38,112.9,1,0,1,0,1,19,7,8,7,13.857142857142858,7,8,6,13.666666666666666,3.51,1
1,1,6,1,1,19,124.8,1,0,1,0,0,18,8,8,7,13.414285714285716,8,8,7,13.414285714285716,-1.7,0
2,43,1,0,1,37,140.9,0,0,1,0,0,50,11,11,11,13.545454545454543,7,7,7,13.571428571428571,-0.92,1
1,17,1,1,1,1,148.4,0,0,1,0,1,19,6,6,6,13.833333333333334,6,7,6,14.428571428571429,-4.06,1
4,39,1,0,1,1,129.7,0,0,1,0,0,35,5,8,5,12.0,5,9,5,12.857142857142858,0.79,1
2,39,1,1,19,38,128.2,0,0,1,0,0,31,6,0,0,0.0,6,0,0,0.0,-1.7,0
1,18,4,1,1,37,119.9,1,0,0,0,0,34,5,5,0,0.0,5,0,0,0.0,-3.12,0
1,1,1,1,1,1,141.0,1,0,1,0,1,18,7,7,7,15.135714285714286,8,8,8,15.287499999999998,1.79,1
4,39,1,1,19,38,140.0,0,0,1,0,1,26,7,13,5,12.74,8,12,6,10.978571428571428,-0.92,0
1,1,1,1,1,19,117.0,0,0,1,0,1,19,6,7,6,13.428571428571429,6,6,6,13.166666666666666,-4.06,1
1,53,1,1,42,3,140.2,0,0,1,0,0,20,11,19,9,12.555555555555555,9,14,8,11.11111111111111,3.51,1
1,1,1,1,1,34,129.3,0,0,1,0,0,19,6,8,6,11.5,6,7,6,11.166666666666666,0.32,1
1,1,1,1,1,37,145.3,0,0,1,0,0,18,6,6,6,13.666666666666666,6,9,6,12.333333333333334,0.32,1
1,39,1,0,3,37,146.2,0,0,1,0,0,28,14,16,11,11.272727272727272,11,16,10,12.0,1.74,1
1,44,1,0,39,37,156.1,0,0,1,0,1,21,6,6,6,14.666666666666666,6,6,6,14.166666666666666,0.79,1
1,1,6,1,1,30,128.4,1,1,0,0,0,18,6,8,5,13.0,6,8,5,11.4,0.32,0
1,17,2,1,1,1,115.0,0,0,0,0,0,20,5,8,2,10.5,5,8,2,12.333333333333334,0.32,0
1,17,2,1,1,1,158.7,0,0,1,0,0,18,6,7,6,14.857142857142858,6,7,6,14.0,2.02,1
1,1,4,1,1,1,124.5,1,0,1,0,1,19,8,11,7,12.86,8,11,7,12.86,1.74,1
1,51,1,1,1,3,111.9,1,0,1,0,0,20,11,12,11,11.727272727272728,11,14,11,12.0,1.79,1
1,44,1,1,39,38,150.0,1,0,1,0,1,22,6,11,6,13.142857142857142,6,10,3,12.0,0.79,1
1,17,1,1,1,37,114.2,1,1,1,0,0,18,6,6,5,11.8,6,9,4,13.714285714285714,1.74,0
1,17,1,1,1,38,96.0,1,0,1,0,0,19,5,10,3,10.666666666666666,5,9,0,0.0,-0.92,0
1,17,1,1,1,37,131.3,1,0,1,0,0,19,8,8,7,14.731428571428571,8,8,7,14.731428571428571,1.74,1
1,1,1,1,1,1,137.1,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,-1.7,1
1,7,1,1,40,1,120.0,1,0,1,0,0,21,13,14,13,13.615384615384617,12,12,12,14.25,0.79,1
1,39,1,0,40,1,139.0,0,0,1,0,0,27,5,5,5,15.8,5,5,5,14.8,3.51,1
1,17,1,1,1,1,129.1,0,0,1,0,0,19,6,6,6,14.666666666666666,6,7,6,14.571428571428571,-4.06,1
4,39,1,1,1,34,128.2,0,0,1,0,0,25,5,5,0,0.0,5,5,0,0.0,0.32,0
1,1,2,1,1,19,120.8,1,0,1,0,1,18,8,8,7,14.654285714285717,8,8,7,14.654285714285717,1.74,1
1,39,1,1,3,19,135.8,0,0,1,0,0,24,8,8,7,12.401428571428571,8,8,7,12.401428571428571,1.74,1
1,1,3,1,1,1,118.9,1,0,1,0,0,20,7,8,7,11.5875,8,9,7,14.071428571428571,0.79,1
1,7,1,0,40,37,140.0,0,0,1,0,0,26,5,5,5,14.0,5,5,5,15.6,1.79,1
1,1,1,1,1,1,127.1,1,0,1,0,1,20,6,9,6,12.333333333333334,6,6,6,11.833333333333334,3.51,1
1,1,1,1,1,37,137.0,0,0,1,0,0,18,5,5,5,14.0,5,6,5,15.4,0.32,1
1,1,1,1,1,1,127.4,1,0,1,0,0,19,6,13,6,15.23076923076923,6,10,6,12.375,-4.06,1
1,1,1,1,1,19,97.0,1,0,1,0,0,23,6,9,5,11.6,6,9,3,11.0,-1.7,0
1,1,4,1,1,37,126.3,1,0,1,0,1,18,7,7,6,11.6,7,7,6,11.6,0.32,1
1,1,4,1,1,1,127.5,0,0,1,0,0,18,7,0,0,0.0,8,0,0,0.0,-1.7,0
1,1,1,1,1,2,126.6,0,0,1,0,1,19,7,7,7,12.901428571428571,8,9,8,13.094444444444443,2.02,1
1,42,1,0,1,1,120.0,0,0,1,0,0,30,7,9,7,14.142857142857142,5,5,5,14.8,0.32,1
1,44,1,1,39,1,140.0,1,0,1,0,0,29,6,0,0,0.0,6,0,0,0.0,-4.06,0
1,1,6,1,1,3,131.5,1,0,1,0,0,19,8,8,8,13.25375,8,8,8,13.25375,-3.12,1
1,17,6,1,1,19,112.2,1,0,1,0,0,20,7,7,7,13.785714285714286,8,8,8,14.1,1.79,1
1,1,1,1,1,37,150.5,0,0,1,0,0,20,7,7,6,13.916666666666666,7,7,6,13.916666666666666,0.32,1
1,1,4,1,1,38,121.0,1,0,1,0,0,19,6,8,6,13.5,6,9,6,13.571428571428571,2.02,1
3,1,2,1,1,19,129.4,1,0,1,0,0,21,5,8,0,0.0,5,12,0,0.0,1.74,0
1,17,1,1,1,19,114.4,0,0,1,0,0,19,6,10,5,11.5,6,9,4,14.6,2.02,1
1,1,3,1,1,37,120.3,1,0,1,0,1,18,8,8,7,12.082857142857142,8,8,7,12.082857142857142,1.74,1
1,39,1,0,1,37,120.0,0,0,1,0,1,27,6,8,6,11.833333333333334,6,10,5,12.8,-4.06,1
1,17,2,1,1,38,114.5,1,0,1,0,1,19,5,6,5,13.4,5,5,5,12.4,1.79,1
1,1,1,1,1,1,127.8,0,0,1,0,1,19,7,7,0,0.0,7,7,0,0.0,0.32,0
1,1,1,1,1,1,124.6,1,0,1,0,0,19,6,7,5,14.2,6,7,6,14.571428571428571,-4.06,1
1,1,6,1,1,19,130.3,1,0,1,0,1,18,8,8,7,13.814285714285717,8,8,7,13.814285714285717,-1.7,1
1,1,1,1,1,19,118.8,0,0,1,0,1,18,6,6,6,14.5,6,8,6,13.666666666666666,-1.7,1
1,1,5,1,1,9,133.0,1,0,1,0,0,19,6,0,0,0.0,6,0,0,0.0,0.32,0
2,39,1,1,19,37,129.0,1,0,1,0,0,36,7,7,6,11.3,7,7,6,11.3,0.32,1
1,17,6,1,1,19,132.5,1,0,1,0,0,19,8,9,7,12.3,8,9,7,12.3,-1.7,1
1,1,5,1,1,19,120.3,1,0,1,0,1,18,8,8,7,12.694285714285714,8,8,7,12.694285714285714,1.74,1
1,17,1,1,1,19,114.6,0,0,1,0,0,18,5,5,4,11.0,5,5,4,11.0,-3.12,1
1,1,1,1,1,37,116.5,1,0,1,0,1,19,6,6,6,13.0,6,6,6,14.166666666666666,1.79,1
1,1,1,1,1,3,127.8,0,0,1,0,1,19,7,8,7,14.4125,8,8,8,16.05,0.79,1
1,1,2,1,1,1,129.9,1,0,1,0,0,18,7,8,7,12.92875,8,8,8,14.0625,-4.06,0
1,1,2,1,1,1,118.9,1,0,1,0,0,20,6,6,6,13.333333333333334,6,10,5,12.8,2.02,1
1,18,1,1,1,38,114.8,1,0,1,0,0,20,8,8,7,14.402857142857142,8,8,7,14.402857142857142,1.74,1
1,1,4,1,1,37,123.0,1,0,1,0,1,18,8,8,7,13.381428571428572,8,8,7,13.381428571428572,1.74,1
1,1,2,1,1,19,122.1,1,0,1,0,0,18,7,8,7,14.13125,8,8,8,13.98375,-4.06,1
1,17,4,1,1,19,123.7,0,0,1,0,0,19,5,11,5,11.714285714285714,5,6,5,12.6,-3.12,1
2,39,1,0,1,34,114.8,0,0,1,0,0,44,6,9,6,11.166666666666666,6,15,2,11.0,0.32,1
1,7,1,1,3,38,130.0,0,0,1,0,0,32,6,7,0,0.0,6,6,0,0.0,1.79,0
1,43,1,1,1,37,122.3,0,0,1,0,0,22,6,9,5,13.6,6,8,5,12.0,-1.7,0
2,39,1,1,1,1,152.4,1,0,1,0,0,36,12,14,12,13.846153846153848,12,18,11,14.090909090909092,3.51,1
1,17,1,1,1,37,120.1,0,0,1,0,1,18,6,7,6,12.5,6,8,6,13.333333333333334,-0.92,1
1,1,1,1,1,3,155.1,1,0,1,0,0,20,5,5,5,16.4,5,5,5,14.6,-1.7,1
1,51,1,1,1,19,124.5,0,0,1,0,1,20,11,11,11,13.818181818181818,11,11,11,13.454545454545457,2.02,1
1,17,1,1,1,3,126.9,0,0,1,0,0,19,6,8,5,10.6,6,11,4,10.5,-4.06,1
1,39,1,1,19,3,153.2,1,1,1,0,0,24,5,8,5,10.2,5,6,5,12.2,1.79,1
1,43,1,0,1,3,135.0,0,0,1,0,0,27,10,10,9,11.444444444444445,11,11,5,10.8,1.74,0
1,43,6,1,1,34,125.2,0,0,1,0,1,23,16,18,16,13.0,13,15,13,13.266666666666667,-3.12,1
1,1,5,1,1,19,141.3,1,0,1,0,1,18,8,9,8,13.31,8,9,8,13.31,-3.12,1
1,17,1,1,1,37,117.1,1,0,1,0,1,18,6,10,5,10.571428571428571,6,9,5,12.2,-1.7,1
1,17,3,1,1,1,126.5,1,0,1,0,1,20,8,8,7,13.487142857142857,8,8,7,13.487142857142857,1.74,1
1,1,1,1,1,19,120.1,0,0,1,0,1,20,6,6,6,12.333333333333334,6,7,6,11.833333333333334,0.79,1
1,1,1,1,1,38,128.4,0,0,1,0,0,23,6,11,6,11.875,6,9,5,12.833333333333334,2.02,0
1,1,2,1,1,19,140.0,1,0,1,0,0,20,7,7,6,13.966666666666669,7,7,6,13.966666666666669,0.32,1
1,39,1,1,9,34,110.0,1,0,0,0,0,28,5,10,0,0.0,5,10,0,0.0,0.32,0
1,1,1,1,1,1,116.8,1,0,1,0,0,21,5,8,4,11.5,5,5,5,12.8,0.32,1
1,1,2,1,1,19,104.5,1,0,1,0,0,21,2,2,2,12.5,7,0,0,0.0,1.79,0
1,7,1,1,3,34,140.0,0,0,1,0,0,28,7,0,0,0.0,8,0,0,0.0,0.32,0
1,1,1,1,1,3,113.2,0,0,1,0,0,18,7,10,6,11.98,8,11,7,13.225,-0.92,1
1,1,1,1,1,1,123.8,0,0,1,0,0,19,7,10,6,11.614285714285714,8,8,8,14.0375,0.79,1
1,18,6,1,1,1,126.7,1,0,1,0,1,18,8,8,7,14.314285714285717,8,8,7,14.314285714285717,-1.7,1
1,1,3,1,1,3,133.8,0,0,1,0,0,19,7,0,0,0.0,8,0,0,0.0,0.32,0
1,1,3,1,1,1,100.6,1,0,1,0,1,20,7,9,6,12.766666666666666,8,10,7,12.128571428571428,1.79,1
1,17,1,1,1,1,132.7,0,0,1,0,1,18,6,7,6,12.666666666666666,6,7,5,12.2,1.74,1
1,43,2,1,1,38,106.6,1,0,1,0,0,20,6,7,6,11.5,6,10,4,10.571428571428571,1.74,0
1,39,1,1,1,1,140.4,0,0,1,0,0,31,6,13,5,11.4,6,14,4,11.75,0.79,0
1,17,3,1,1,37,128.3,1,0,1,0,1,19,7,8,7,14.70625,8,8,8,14.4775,-4.06,1
1,1,3,1,1,38,118.6,1,0,1,0,1,19,7,9,6,11.814285714285717,8,8,7,13.542857142857144,0.79,1
1,1,1,1,1,19,123.4,0,0,1,0,0,23,6,8,6,13.0,6,8,6,11.875,0.79,1
1,1,1,1,1,37,124.0,0,0,1,0,0,19,6,7,6,14.857142857142858,6,6,6,13.333333333333334,1.79,1
1,1,6,1,1,1,121.3,1,0,1,0,0,20,7,7,6,12.6,7,7,6,12.6,0.32,1
1,7,3,1,3,19,130.0,0,1,0,0,0,27,5,6,2,11.5,5,5,1,11.0,-1.7,0
1,39,1,1,19,37,120.0,0,0,1,0,0,29,7,9,1,10.0,7,0,0,0.0,-1.7,0
1,17,1,1,1,1,130.4,1,0,1,0,0,18,6,10,5,11.8,6,10,5,12.2,2.02,1
1,17,1,1,1,19,118.7,0,0,1,0,0,18,6,7,5,11.8,6,6,6,12.666666666666666,-0.92,1
1,17,1,1,1,38,131.5,0,0,1,0,0,18,8,8,8,12.77125,8,8,8,12.77125,-3.12,1
1,17,2,1,1,38,129.1,1,0,1,0,0,18,6,6,6,12.666666666666666,6,7,5,14.6,2.02,1
1,7,2,1,3,3,130.0,0,0,0,0,0,28,5,9,1,12.0,4,10,0,0.0,1.74,0
1,1,2,1,1,37,132.8,1,0,1,0,1,18,8,12,7,11.721428571428572,8,12,7,11.721428571428572,-1.7,1
1,1,2,1,1,19,133.5,1,0,1,0,0,18,6,6,6,12.666666666666666,6,6,6,13.666666666666666,-1.7,1
1,1,1,1,1,5,146.2,0,0,1,0,0,18,5,12,4,13.0,5,6,5,14.0,-3.12,0
1,1,2,1,1,1,115.2,0,0,1,0,0,21,5,6,0,0.0,5,5,0,0.0,-4.06,0
2,39,1,0,1,34,101.8,0,0,0,0,0,32,5,5,0,0.0,5,10,0,0.0,1.74,0
1,39,2,1,1,34,100.0,0,0,1,0,0,28,5,6,4,12.5,5,7,4,11.75,0.32,1
1,39,1,0,1,37,121.9,0,0,0,0,0,40,4,4,0,0.0,5,0,0,0.0,-1.7,0
2,18,2,0,1,37,120.4,0,1,0,0,0,39,5,5,0,0.0,4,4,0,0.0,-3.12,0
2,18,2,1,1,37,120.4,0,1,0,0,0,39,6,0,0,0.0,6,0,0,0.0,-3.12,0
2,39,1,1,1,37,148.8,0,0,1,0,0,50,6,7,6,12.5,6,15,5,12.4,3.51,1
1,17,2,1,1,1,123.0,1,0,1,0,0,23,6,10,5,12.8,6,9,3,11.666666666666666,1.74,0
4,39,1,0,19,34,100.0,0,0,1,0,0,48,6,11,1,10.0,6,11,1,11.0,-3.12,0
1,17,2,1,1,37,112.1,1,0,1,0,0,23,6,11,4,11.25,6,10,5,10.2,0.32,0
1,1,6,1,1,37,126.8,1,0,1,0,1,18,8,8,7,12.61,8,8,7,12.61,1.74,1
1,17,1,1,1,3,115.9,0,0,1,0,0,18,5,14,2,12.0,5,6,5,12.6,-3.12,1
1,15,1,1,1,3,132.5,1,0,0,0,0,20,6,9,5,13.0,6,7,6,13.5,0.79,1
1,18,3,1,1,1,132.2,1,0,1,0,1,18,5,9,4,12.0,5,8,5,13.0,1.74,1
1,1,1,1,1,5,183.5,1,0,1,0,0,18,7,8,4,12.0,8,8,0,0.0,-0.92,0
1,43,1,1,1,1,136.0,0,0,1,1,0,31,5,12,1,12.0,5,9,1,11.0,-0.92,0
1,39,1,1,1,3,114.5,1,0,1,1,0,24,0,0,0,0.0,0,0,0,0.0,-3.12,1
1,39,1,1,1,37,110.3,0,1,0,1,0,26,5,5,0,0.0,5,9,0,0.0,1.74,0
1,1,1,1,1,3,137.2,1,1,1,1,0,18,6,11,5,13.625,6,9,4,11.75,-0.92,0
1,17,1,1,1,19,121.8,1,0,1,1,0,22,6,0,0,0.0,6,0,0,0.0,0.79,0
1,1,2,1,1,4,127.3,1,0,1,1,0,18,8,8,7,11.69,8,8,7,11.69,1.74,1
1,44,1,1,39,1,120.0,0,1,0,1,0,20,6,11,0,0.0,6,12,0,0.0,-0.92,0
1,44,1,1,39,4,150.0,0,0,1,1,0,25,0,0,0,0.0,0,0,0,0.0,-4.06,1
1,43,1,0,1,3,100.0,1,0,1,1,0,24,5,10,4,11.5,5,11,5,11.285714285714286,0.79,1
1,39,1,1,1,3,150.0,1,0,1,1,0,27,5,10,1,14.0,5,0,0,0.0,3.51,0
1,17,1,1,1,3,116.9,0,0,1,1,0,21,6,7,5,11.0,6,7,5,12.4,-4.06,1
1,44,1,1,39,19,140.0,1,0,1,1,0,21,6,7,6,12.857142857142858,6,6,6,13.166666666666666,1.79,1
1,18,3,1,1,19,122.1,1,0,1,1,0,19,6,9,4,12.5,6,6,6,11.333333333333334,1.74,0
1,39,1,1,1,19,160.0,0,0,1,1,0,28,7,7,7,14.528571428571428,8,11,8,15.018181818181818,-0.92,1
1,44,1,1,39,1,150.0,0,0,1,1,1,21,6,8,6,13.0,6,10,6,12.625,-4.06,1
1,1,1,1,1,1,144.9,0,0,1,1,1,18,7,7,7,15.957142857142856,8,9,8,15.188888888888888,-0.92,1
1,17,2,1,1,19,116.3,1,0,1,1,0,19,5,8,5,13.25,5,8,5,11.0,0.79,1
1,1,5,1,1,12,122.5,1,0,1,1,0,19,5,12,3,12.0,5,10,3,12.0,1.79,0
1,39,1,1,19,19,115.0,1,1,0,1,0,25,6,10,4,13.0,6,9,4,13.75,-1.7,0
1,43,1,1,1,12,115.0,0,1,1,1,0,21,11,12,9,11.77777777777778,8,11,3,13.666666666666666,-4.06,0
1,17,3,1,1,1,119.8,1,0,1,1,0,19,5,10,2,11.0,6,10,0,0.0,2.02,0
1,17,2,1,1,1,95.0,0,0,1,1,0,20,5,14,0,0.0,5,5,0,0.0,2.02,0
1,44,1,1,39,3,150.0,0,0,1,1,0,25,14,16,14,12.428571428571429,9,13,6,10.857142857142858,-4.06,0
1,1,1,1,1,37,144.2,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,0.32,1
1,42,1,1,1,1,128.2,1,0,1,1,0,23,8,8,8,12.5075,8,8,8,12.5075,-3.12,1
1,53,1,1,42,3,135.3,0,0,1,1,0,21,12,18,11,12.090909090909092,12,14,11,12.0,3.51,1
1,39,1,0,1,1,140.7,0,0,1,1,0,25,5,13,1,10.0,5,8,2,11.333333333333334,1.79,0
1,1,1,1,1,19,130.4,1,0,1,1,0,18,6,6,6,13.5,6,9,5,13.2,3.51,1
1,1,6,1,6,1,123.2,1,0,1,1,0,22,6,6,6,14.166666666666666,6,8,6,13.625,1.74,1
1,39,1,1,1,19,118.0,0,0,1,1,0,27,6,7,6,14.0,6,7,6,14.714285714285714,3.51,1
1,39,1,1,19,4,120.0,0,0,1,1,0,25,3,4,0,0.0,3,5,0,0.0,-0.92,0
1,17,4,1,1,34,118.9,1,0,1,1,0,18,5,9,3,11.666666666666666,5,10,3,11.333333333333334,0.32,0
1,17,1,1,1,38,117.2,0,0,1,1,0,20,5,7,5,14.6,5,5,5,14.2,-1.7,1
1,39,1,1,1,3,120.0,0,0,1,1,0,27,6,10,5,13.0,6,13,5,11.5,-0.92,1
1,1,1,0,1,1,118.1,0,0,1,1,0,20,6,7,6,12.166666666666666,6,9,6,12.0,0.32,1
1,1,1,1,1,38,124.8,1,0,1,1,0,22,5,9,0,0.0,5,5,1,12.0,0.32,0
1,17,6,1,1,19,106.5,1,0,1,1,0,19,5,10,3,10.5,5,11,3,10.8,1.79,0
1,43,4,1,1,19,109.3,0,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,-3.12,1
2,39,1,1,9,1,120.0,1,0,0,1,0,29,5,12,0,0.0,5,8,0,0.0,-3.12,0
1,1,2,1,1,3,137.5,0,0,1,1,0,19,8,8,7,13.828571428571427,8,8,7,13.828571428571427,-1.7,1
2,1,1,1,1,37,120.4,0,0,1,0,0,20,6,7,6,11.5,6,6,6,11.666666666666666,0.32,1
1,1,4,1,1,37,136.7,1,0,1,0,0,20,6,6,4,13.5,6,8,6,13.625,1.74,1
